pl_id;pl_name;tr_id;tr_name
9090127742;Lieblingssongs;1283264142;MONTERO (Call Me By Your Name)
9090127742;Lieblingssongs;1386509082;Killer (Remix)
9090127742;Lieblingssongs;1375065762;SUN GOES DOWN
9090127742;Lieblingssongs;1363383862;Astronaut In The Ocean (Remix) (feat. G-Eazy & DDG)
9090127742;Lieblingssongs;1234685982;6 For 6
9090127742;Lieblingssongs;920991662;Alone Again
9090127742;Lieblingssongs;504273562;Come Back Baby
9090127742;Lieblingssongs;438318772;BLEACH
9090127742;Lieblingssongs;1163783992;fuego (feat. Tyler, The Creator)
9090127742;Lieblingssongs;816233282;Crave You
9090127742;Lieblingssongs;95996066;F666 the Police (feat. Tyler, The Creator)
9090127742;Lieblingssongs;422235732;MICHUUL.
9090127742;Lieblingssongs;1052649632;Kiss U Right Now
9090127742;Lieblingssongs;102659132;Under Control
9090127742;Lieblingssongs;349922351;Seigfried
9090127742;Lieblingssongs;114554906;Rhymes Like Dimes
9090127742;Lieblingssongs;1087787242;777
9090127742;Lieblingssongs;428526322;Ninety
9090127742;Lieblingssongs;1372275212;a m a r i
9090127742;Lieblingssongs;607697962;a lot
9090127742;Lieblingssongs;543120532;Tribe
9090127742;Lieblingssongs;706956502;Under The Sun
9090127742;Lieblingssongs;489126872;ATM
9090127742;Lieblingssongs;90563089;G.O.M.D.
9090127742;Lieblingssongs;137833937;Deja Vu
