event_name;date;location;search_term;art_id
Rae Sremmurd;05. Jul 2017;Grelle Forelle;Rae+Sremmurd;5575762
Rae Sremmurd;01. Feb 2017;Flex - Halle;Rae+Sremmurd;5575762
Rae Sremmurd;31. Jan 2017;;Rae+Sremmurd;5575762
Rae Sremmurd;29. Nov 2015;Ottakringer Brauerei;Rae+Sremmurd;5575762
