event_name;date;location;search_term;art_id
Robert Glasper Experiment;12. Apr 2016;Porgy & Bess;Robert+Glasper;215702
The Nova Jazz & Blues Nights present - Robert Glasper Experiment;15. Mar 2014;Porgy & Bess;Robert+Glasper;215702
The Nova Jazz & Blues Nights present - Robert Glasper Experiment;16. Nov 2012;Porgy & Bess;Robert+Glasper;215702
Robert Glasper Experiment - Abgesagt!;15. May 2012;Porgy & Bess;Robert+Glasper;215702
