event_name;date;location;search_term;art_id
Jacob Collier;19. Jul 2023;Arena Wien;Jacob+Collier;6563333
JACOB COLLIER;04. Nov 2022;Wiener Konzerthaus;Jacob+Collier;6563333
Jacob Collier;13. Nov 2016;Porgy & Bess;Jacob+Collier;6563333
