event_name;date;location;search_term;art_id
Future Palace;18. Oct 2024;Flex;Future;165930
future underwater;09. Oct 2024;Café Carina;Future;165930
future underwater;04. Sep 2024;Café Carina;Future;165930
future underwater;24. Aug 2024;Café Carina;Future;165930
The Future Is In Our Hands;10. Jun 2024;Dschungel Wien - Bühne 1;Future;165930
The Future Is In Our Hands;09. Jun 2024;Dschungel Wien - Bühne 1;Future;165930
The Future Is In Our Hands;08. Jun 2024;Dschungel Wien - Bühne 1;Future;165930
