event_name;date;location;search_term;art_id
Michael Kiwanuka;11. Jul 2022  –  11. Jul 2022;;Michael+Kiwanuka;459578
Michael Kiwanuka;13. Jul 2021;Arena Wien - Open Air;Michael+Kiwanuka;459578
Michael Kiwanuka;06. Dec 2019;Wiener Stadthalle - Halle F;Michael+Kiwanuka;459578
Michael Kiwanuka @ Chaya Fuera;16. Nov 2012;;Michael+Kiwanuka;459578
The Nova Jazz & Blues Nights present Michael Kiwanuka;16. Nov 2012;Chaya Fuera;Michael+Kiwanuka;459578
