event_name;date;location;search_term;art_id
CommON AIR Festival 2023;25. Oct 2023;Heuer am Karlsplatz;Common;238
ORIENT-ATION × FLUCC COMMON ROOMS;04. May 2023;Flucc;Common;238
Common Contact • Celestial Trax (Live);17. Nov 2017;Titanic;Common;238
The Common Linnets;25. Nov 2016;Chaya Fuera;Common;238
The Common Linnets;23. Nov 2015;WUK;Common;238
The Common Linnets feat. Ilse Delange;20. Oct 2014;WUK;Common;238
