event_name;date;location;search_term;art_id
Gregory Porter and Band & George Benson and Band presented by The Nova Jazz & Blues Night;15. Jul 2015;Römersteinbruch;George+Benson;4029
Gregory Porter and Band & George Benson and Band presented by The Nova Jazz & Blues Night;14. Jul 2015;Domplatz Linz;George+Benson;4029
