event_name;date;location;search_term;art_id
Gramatik;12. Nov 2017;Arena Wien - Große Halle;Gramatik;796051
Gramatik;06. Nov 2015;Flex - Halle;Gramatik;796051
Gramatik;05. Nov 2014;Arena Wien - Große Halle;Gramatik;796051
BassClub - Gramatik Live;10. Sep 2012;Flex;Gramatik;796051
Gramatik Live!;10. Oct 2011;Flex;Gramatik;796051
Gramatik Live!;30. Apr 2011;Cafe Leopold;Gramatik;796051
