event_name;date;location;search_term;art_id
LITTLE SIMZ;08. Dec 2022;Raiffeisen Halle (früher: Planet.tt Gasometer);Little+Simz;4578590
Little Simz;11. Oct 2019;WUK;Little+Simz;4578590
Little Simz;09. May 2018;Flex - Halle;Little+Simz;4578590
Little Simz;24. Jan 2016;Flex - Café;Little+Simz;4578590
