event_name;date;location;search_term;art_id
Talib Kweli;12. Nov 2018;Flex;Talib+Kweli;5090
Talib Kweli;15. Dec 2016;Grelle Forelle;Talib+Kweli;5090
Talib Kweli;08. Nov 2015;Grelle Forelle;Talib+Kweli;5090
Talib Kweli;05. Dec 2014;Flex - Halle;Talib+Kweli;5090
